recipe_id,recipe_code,cheese_type,variant_name,origin_style,aging_days,milk_type_required,fat_content_pct,moisture_pct,salt_pct,starter_culture,coagulation_method,yield_ratio_pct,shelf_life_days,certification,version,status,created_by,last_updated,notes
620255,RCP18355,Mozzarella,Mozzarella Artisan,American Style,365,Cow,10.2,21.6,2.19,Natural,Rennet,20.97,21,Halal+Organic,v4.0,Active,CHEM-112,2023-05-18,Award-winning formula
947936,RCP81713,Parmesan,Parmesan Artisan,Fusion Modern,60,Cow,19.9,24.4,1.43,Mixed Culture,Rennet,8.22,21,Halal,v2.1,Archived,CHEM-101,2021-10-14,Award-winning formula
161505,RCP80901,Parmesan,Parmesan Classic,French Artisan,180,Buffalo,19.3,58.1,3.84,Natural,Rennet,10.37,180,Halal,v2.0,Archived,CHEM-128,2021-01-29,Export grade
587491,RCP93156,Parmesan,Parmesan Classic,Swiss Alpine,30,Goat,23.3,47.3,3.09,Mold-Ripened,Enzymatic,21.86,180,Kosher,v2.0,Active,CHEM-106,2019-10-24,Domestic market
554723,RCP53919,Cheddar,Cheddar Bold,American Style,365,Goat,19.9,23.6,3.76,Thermophilic,Acid,19.21,30,ISO22000,v2.0,Experimental,CHEM-127,2021-05-25,Export grade
227043,RCP72671,Gouda,Gouda Reserve,Dutch Heritage,0,Cow,44.5,42.5,0.67,Mesophilic,Rennet,12.68,21,Kosher,v3.0,Active,CHEM-112,2019-07-08,Seasonal only
915188,RCP28074,Camembert,Camembert Bold,American Style,30,Cow,42.2,27.5,3.92,Washed Rind,Rennet,17.15,180,None,v3.0,Archived,CHEM-105,2019-09-06,Review pending
194297,RCP44455,Cheddar,Cheddar Reserve,Traditional Italian,0,Cow,15.9,40.3,2.05,Natural,Rennet,20.24,730,Kosher,v4.0,Archived,CHEM-115,2023-07-16,Domestic market
128764,RCP15531,Mozzarella,Mozzarella Extra Aged,Swiss Alpine,90,Cow,25.6,66.8,3.37,Mesophilic,Rennet,9.6,730,Halal+Organic,v3.0,In Review,CHEM-135,2021-03-06,Pilot batch
620284,RCP48799,Brie,Brie Premium,English Classic,730,Cow,16.2,22.4,2.27,Natural,Acid,17.21,365,Halal+Organic,v3.1,Archived,CHEM-132,2022-04-11,Seasonal only
980736,RCP54732,Brie,Brie Artisan,American Style,30,Cow,30.8,25.8,3.47,Mixed Culture,Rennet,15.67,14,Organic,v1.0,Discontinued,CHEM-112,2023-07-31,Standard production
718595,RCP79270,Ricotta,Ricotta Bold,French Artisan,30,Goat,32.1,31.3,0.69,Natural,Rennet,15.08,365,Halal,v2.0,Archived,CHEM-113,2021-07-30,Pilot batch
915213,RCP32327,Mozzarella,Mozzarella Bold,Swiss Alpine,90,Cow,13.1,32.5,1.79,Mold-Ripened,Rennet,10.13,21,None,v3.0,Active,CHEM-114,2024-08-16,Export grade
816910,RCP84775,Parmesan,Parmesan Young,Dutch Heritage,365,Cow,34.9,27.8,2.05,Natural,Rennet,20.92,60,Halal,v3.0,Discontinued,CHEM-103,2023-04-28,Domestic market
292623,RCP39801,Mozzarella,Mozzarella Premium,Swiss Alpine,90,Cow,24.8,68.9,1.02,Mixed Culture,Rennet,18.78,14,Halal,v1.0,Discontinued,CHEM-113,2022-12-06,Review pending
816909,RCP37894,Parmesan,Parmesan Premium,English Classic,0,Cow,27.9,65.0,3.72,Mold-Ripened,Acid,13.26,30,None,v3.0,Discontinued,CHEM-125,2024-07-29,High demand
358163,RCP90964,Brie,Brie Premium,Swiss Alpine,60,Goat,30.0,48.8,3.91,Washed Rind,Heat-Acid,21.44,365,Halal,v4.0,Active,CHEM-116,2022-03-21,High demand
751381,RCP78495,Cheddar,Cheddar Classic,French Artisan,30,Goat,21.6,33.5,2.5,Mold-Ripened,Enzymatic,9.56,730,ISO22000,v1.0,In Review,CHEM-134,2023-03-26,Award-winning formula
620315,RCP52057,Cheddar,Cheddar Reserve,Traditional Italian,60,Cow,23.8,74.5,2.43,Mesophilic,Rennet,18.36,60,Organic,v1.1,Discontinued,CHEM-123,2021-06-26,Review pending
915229,RCP89721,Gouda,Gouda Premium,Dutch Heritage,180,Mixed,44.6,62.0,2.43,Thermophilic,Heat-Acid,16.15,30,None,v1.1,Active,CHEM-150,2020-03-23,Pilot batch
554781,RCP70972,Parmesan,Parmesan Reserve,Traditional Italian,60,Cow,32.3,48.9,1.59,Natural,Rennet,13.19,730,Halal,v1.1,Active,CHEM-135,2021-04-14,Award-winning formula
227104,RCP37125,Emmental,Emmental Young,Indonesian Local,60,Cow,23.2,24.8,1.72,Natural,Acid,9.72,60,None,v1.0,Active,CHEM-128,2021-10-08,Export grade
554785,RCP74953,Colby,Colby Premium,American Style,0,Cow,35.9,33.5,0.69,Natural,Rennet,10.13,30,Halal,v1.1,Active,CHEM-126,2022-08-24,Domestic market
751393,RCP38085,Parmesan,Parmesan Artisan,French Artisan,60,Cow,33.1,59.3,3.22,Mesophilic,Rennet,18.11,21,None,v3.1,Active,CHEM-121,2022-10-30,Review pending
227124,RCP36075,Colby,Colby Reserve,Fusion Modern,90,Cow,14.1,36.3,1.04,Mold-Ripened,Rennet,8.47,60,Halal+Organic,v3.1,In Review,CHEM-146,2023-04-27,Seasonal only
948035,RCP48354,Brie,Brie Artisan,Traditional Italian,30,Cow,39.8,65.2,1.94,Mixed Culture,Acid,16.46,730,None,v3.1,Active,CHEM-121,2021-06-30,Standard production
292676,RCP35737,Swiss,Swiss Bold,French Artisan,30,Cow,13.6,59.8,1.8,Mixed Culture,Acid,16.6,21,Halal,v1.0,Active,CHEM-123,2022-06-22,Pilot batch
620356,RCP86482,Ricotta,Ricotta Bold,Swiss Alpine,0,Cow,44.1,67.6,1.24,Natural,Rennet,11.43,60,Halal,v2.0,Active,CHEM-136,2021-01-05,Pilot batch
259910,RCP16873,Emmental,Emmental Bold,Swiss Alpine,30,Cow,38.2,20.7,0.97,Natural,Rennet,13.43,14,Halal,v4.0,Active,CHEM-129,2024-06-08,High demand
784200,RCP42401,Ricotta,Ricotta Light,Indonesian Local,30,Cow,23.9,64.7,1.51,Mold-Ripened,Acid,10.82,365,Kosher,v4.0,Discontinued,CHEM-122,2020-12-24,Pilot batch
718670,RCP57804,Gouda,Gouda Classic,English Classic,0,Cow,25.1,34.2,2.11,Mold-Ripened,Heat-Acid,15.32,60,Halal,v4.0,Archived,CHEM-127,2021-12-01,Standard production
358223,RCP51203,Gouda,Gouda Premium,Swiss Alpine,60,Cow,43.0,54.5,1.17,Mesophilic,Rennet,16.98,180,Organic,v2.1,Active,CHEM-148,2021-02-07,Seasonal only
948050,RCP17514,Cheddar,Cheddar Premium,American Style,60,Cow,40.8,24.0,2.77,Washed Rind,Rennet,16.36,365,Halal+Organic,v2.1,Active,CHEM-133,2020-07-19,Standard production
390995,RCP93591,Mozzarella,Mozzarella Young,Traditional Italian,730,Cow,17.9,24.4,0.73,Mixed Culture,Heat-Acid,8.23,14,Halal,v4.0,Active,CHEM-149,2020-08-28,Seasonal only
259925,RCP52049,Brie,Brie Reserve,Swiss Alpine,180,Cow,20.6,42.2,2.37,Natural,Rennet,9.9,14,Kosher,v4.0,Active,CHEM-106,2020-11-04,Award-winning formula
685910,RCP23915,Emmental,Emmental Artisan,Indonesian Local,60,Cow,30.7,38.1,3.95,Mixed Culture,Acid,16.91,180,None,v2.1,Active,CHEM-117,2020-09-24,Pilot batch
718681,RCP67355,Mozzarella,Mozzarella Premium,Traditional Italian,90,Cow,22.2,65.4,3.37,Thermophilic,Rennet,9.43,180,Kosher,v1.0,Active,CHEM-145,2020-10-25,High demand
554842,RCP51440,Cheddar,Cheddar Bold,American Style,0,Goat,29.0,28.6,2.16,Washed Rind,Rennet,21.17,14,Kosher,v2.1,Active,CHEM-114,2024-01-13,Domestic market
325467,RCP35507,Mozzarella,Mozzarella Reserve,Dutch Heritage,0,Goat,43.7,44.0,1.5,Mesophilic,Rennet,16.0,21,Organic,v3.0,Active,CHEM-111,2023-08-13,Review pending
685929,RCP53294,Mozzarella,Mozzarella Bold,Traditional Italian,60,Cow,24.1,54.5,1.31,Mold-Ripened,Rennet,10.53,365,Halal+Organic,v2.0,Active,CHEM-144,2021-05-16,Standard production
391018,RCP62994,Mozzarella,Mozzarella Classic,French Artisan,180,Cow,10.0,30.0,0.61,Mesophilic,Rennet,20.01,60,Halal,v1.0,Active,CHEM-146,2024-06-14,Review pending
358251,RCP18410,Mozzarella,Mozzarella Light,Swiss Alpine,0,Cow,15.4,23.8,1.03,Natural,Acid,20.34,730,Halal+Organic,v3.1,Active,CHEM-123,2022-09-07,Standard production
227188,RCP25989,Ricotta,Ricotta Premium,Traditional Italian,180,Buffalo,21.5,41.8,0.87,Thermophilic,Rennet,13.12,90,Organic,v3.1,Archived,CHEM-140,2023-04-18,High demand
325498,RCP75189,Mozzarella,Mozzarella Young,Indonesian Local,0,Cow,18.5,41.8,3.96,Thermophilic,Acid,8.92,21,Halal+Organic,v2.1,Active,CHEM-111,2021-05-07,Award-winning formula
554882,RCP72125,Cheddar,Cheddar Classic,Swiss Alpine,90,Cow,17.6,42.1,2.17,Natural,Rennet,16.85,180,Halal,v3.1,Active,CHEM-127,2024-06-27,Domestic market
161669,RCP44054,Swiss,Swiss Artisan,Dutch Heritage,180,Cow,18.2,72.7,3.15,Natural,Rennet,12.93,60,Halal,v1.1,Active,CHEM-132,2022-04-29,Award-winning formula
489351,RCP76849,Camembert,Camembert Light,Traditional Italian,730,Goat,39.1,57.3,1.82,Mold-Ripened,Acid,19.86,60,Halal,v1.0,Active,CHEM-123,2024-01-15,Pilot batch
948110,RCP72098,Colby,Colby Young,English Classic,90,Cow,14.4,41.1,3.72,Washed Rind,Rennet,21.94,60,Halal,v4.0,Active,CHEM-140,2024-01-09,Seasonal only
915342,RCP63095,Cheddar,Cheddar Young,English Classic,0,Cow,22.6,49.7,2.34,Thermophilic,Rennet,9.03,365,Halal,v2.0,Active,CHEM-123,2022-04-25,High demand
817042,RCP81487,Brie,Brie Reserve,Indonesian Local,365,Cow,37.6,56.8,3.69,Mesophilic,Heat-Acid,17.14,30,Halal,v2.1,Active,CHEM-121,2020-03-18,Review pending
391058,RCP73494,Mozzarella,Mozzarella Light,Fusion Modern,0,Mixed,15.2,46.9,2.02,Washed Rind,Acid,15.67,60,ISO22000,v1.0,Archived,CHEM-104,2023-07-07,Domestic market
849812,RCP92311,Gouda,Gouda Reserve,Traditional Italian,730,Mixed,23.3,69.7,3.49,Washed Rind,Rennet,12.96,30,Halal,v1.1,Active,CHEM-132,2023-01-31,Standard production
718743,RCP64135,Mozzarella,Mozzarella Artisan,Swiss Alpine,30,Cow,34.2,50.5,1.72,Mesophilic,Heat-Acid,8.92,30,None,v3.0,Archived,CHEM-120,2021-02-27,Domestic market
554907,RCP33550,Parmesan,Parmesan Artisan,Swiss Alpine,0,Goat,23.4,52.1,3.96,Thermophilic,Heat-Acid,10.79,14,Organic,v3.1,Discontinued,CHEM-138,2022-09-15,Review pending
227228,RCP60811,Parmesan,Parmesan Artisan,Fusion Modern,180,Goat,15.2,55.5,1.14,Mold-Ripened,Acid,18.28,90,Halal,v1.1,Active,CHEM-128,2022-05-11,Export grade
522151,RCP71323,Cheddar,Cheddar Extra Aged,American Style,365,Goat,25.4,30.7,3.1,Thermophilic,Rennet,21.23,30,None,v3.0,Discontinued,CHEM-135,2019-08-11,Pilot batch
522152,RCP98402,Cheddar,Cheddar Classic,Dutch Heritage,60,Cow,25.0,38.3,1.32,Natural,Heat-Acid,16.06,730,Halal,v2.1,Archived,CHEM-105,2022-01-30,Award-winning formula
260010,RCP49893,Brie,Brie Extra Aged,Swiss Alpine,365,Cow,44.6,43.9,4.0,Mixed Culture,Rennet,20.25,14,Halal,v2.1,Archived,CHEM-119,2022-01-25,High demand
391085,RCP30491,Cheddar,Cheddar Young,Fusion Modern,90,Cow,24.4,24.9,0.89,Mesophilic,Acid,19.16,21,Halal+Organic,v1.1,Archived,CHEM-133,2019-05-04,Domestic market
915376,RCP98953,Gouda,Gouda Extra Aged,Swiss Alpine,730,Buffalo,36.4,53.8,2.52,Mixed Culture,Heat-Acid,15.12,60,Halal,v3.0,Active,CHEM-125,2021-03-09,Seasonal only
653236,RCP50582,Ricotta,Ricotta Extra Aged,Traditional Italian,30,Mixed,41.5,34.5,2.76,Washed Rind,Heat-Acid,8.61,730,Halal,v3.0,Active,CHEM-102,2021-06-09,Award-winning formula
849845,RCP52695,Mozzarella,Mozzarella Light,Traditional Italian,0,Cow,25.2,33.2,0.91,Mesophilic,Rennet,20.58,365,Halal,v1.1,In Review,CHEM-126,2022-01-28,Domestic market
882615,RCP65772,Mozzarella,Mozzarella Bold,Swiss Alpine,30,Cow,34.9,43.2,2.38,Mixed Culture,Rennet,14.87,90,None,v3.1,Experimental,CHEM-134,2021-07-29,High demand
554946,RCP25449,Cheddar,Cheddar Classic,Swiss Alpine,0,Cow,25.0,27.9,2.48,Thermophilic,Enzymatic,10.22,90,Halal,v2.1,Active,CHEM-143,2021-05-12,Pilot batch
882641,RCP56944,Cheddar,Cheddar Light,Swiss Alpine,0,Cow,31.1,42.5,3.24,Washed Rind,Enzymatic,20.85,730,Kosher,v3.0,Archived,CHEM-116,2022-07-01,Domestic market
718810,RCP68078,Cheddar,Cheddar Classic,French Artisan,30,Cow,42.2,49.3,2.27,Mixed Culture,Rennet,11.74,180,None,v4.0,Discontinued,CHEM-149,2020-01-02,Export grade
456668,RCP10068,Cheddar,Cheddar Premium,English Classic,30,Mixed,30.1,60.0,1.46,Mold-Ripened,Rennet,14.72,14,Halal,v2.1,Archived,CHEM-114,2022-01-16,Review pending
391141,RCP96543,Mozzarella,Mozzarella Reserve,Traditional Italian,730,Cow,37.2,43.3,3.77,Mixed Culture,Rennet,12.8,60,Halal+Organic,v3.1,Active,CHEM-125,2024-07-22,Standard production
292839,RCP74290,Cheddar,Cheddar Extra Aged,Indonesian Local,60,Goat,34.9,57.1,3.04,Mesophilic,Heat-Acid,16.54,730,Halal+Organic,v4.0,Active,CHEM-143,2020-05-17,High demand
587757,RCP39699,Mozzarella,Mozzarella Classic,American Style,90,Cow,31.8,54.6,1.18,Natural,Heat-Acid,17.72,365,Halal+Organic,v1.1,Active,CHEM-119,2020-04-08,Standard production
948207,RCP73191,Brie,Brie Young,English Classic,180,Cow,22.5,53.9,2.64,Mixed Culture,Acid,16.84,30,Halal,v1.1,Archived,CHEM-119,2021-06-01,Seasonal only
620545,RCP82527,Mozzarella,Mozzarella Reserve,American Style,180,Cow,42.0,36.1,2.37,Mesophilic,Enzymatic,11.9,60,Kosher,v2.1,In Review,CHEM-145,2020-01-05,Domestic market
751620,RCP15315,Mozzarella,Mozzarella Young,Traditional Italian,0,Goat,41.5,41.5,2.08,Thermophilic,Rennet,15.86,30,None,v2.1,Active,CHEM-118,2019-02-07,Export grade
718854,RCP65101,Mozzarella,Mozzarella Artisan,English Classic,180,Cow,38.5,60.6,2.97,Mesophilic,Rennet,11.11,730,None,v2.1,Archived,CHEM-111,2022-05-19,Award-winning formula
980999,RCP99845,Parmesan,Parmesan Extra Aged,Dutch Heritage,365,Cow,22.5,66.5,2.79,Mixed Culture,Acid,12.33,180,Organic,v2.0,In Review,CHEM-119,2023-11-07,High demand
849930,RCP66655,Emmental,Emmental Light,French Artisan,30,Mixed,42.5,72.1,1.43,Thermophilic,Rennet,10.66,180,Kosher,v1.1,In Review,CHEM-147,2022-12-06,Domestic market
587792,RCP42629,Cheddar,Cheddar Light,Dutch Heritage,0,Cow,36.4,69.9,1.15,Mold-Ripened,Acid,15.04,365,Halal+Organic,v3.1,Active,CHEM-104,2024-10-09,Pilot batch
129041,RCP10061,Gouda,Gouda Reserve,Indonesian Local,0,Cow,36.0,53.1,2.2,Mesophilic,Rennet,14.35,30,Kosher,v4.0,Archived,CHEM-136,2022-11-07,High demand
391186,RCP26926,Brie,Brie Premium,Indonesian Local,90,Cow,32.9,73.7,0.99,Washed Rind,Enzymatic,14.37,730,None,v1.0,Active,CHEM-135,2020-10-13,Export grade
391189,RCP71841,Cheddar,Cheddar Artisan,Swiss Alpine,0,Goat,13.2,53.0,1.14,Natural,Rennet,20.26,21,None,v1.0,Active,CHEM-144,2021-07-30,Award-winning formula
227350,RCP18573,Parmesan,Parmesan Premium,Fusion Modern,60,Cow,30.6,20.1,2.61,Thermophilic,Rennet,12.12,90,Halal,v4.0,Experimental,CHEM-135,2020-11-01,Domestic market
686103,RCP70895,Mozzarella,Mozzarella Reserve,Fusion Modern,730,Cow,32.3,38.4,1.84,Natural,Acid,21.96,30,Halal,v2.1,Active,CHEM-110,2022-03-27,Award-winning formula
948248,RCP28538,Brie,Brie Premium,Traditional Italian,365,Cow,24.0,58.0,3.5,Natural,Rennet,12.73,60,None,v4.0,Active,CHEM-108,2021-01-14,Pilot batch
391193,RCP30524,Ricotta,Ricotta Premium,Fusion Modern,365,Cow,16.7,58.4,0.91,Washed Rind,Rennet,12.54,21,Halal,v2.0,Archived,CHEM-121,2023-11-05,Domestic market
751643,RCP54678,Gouda,Gouda Reserve,Dutch Heritage,365,Sheep,20.4,34.5,0.88,Natural,Rennet,15.31,90,Halal+Organic,v4.0,Discontinued,CHEM-117,2019-09-05,Domestic market
555036,RCP21702,Gouda,Gouda Light,Indonesian Local,60,Cow,10.4,67.6,2.76,Natural,Rennet,17.25,730,Halal,v4.0,Active,CHEM-131,2020-08-04,Export grade
325663,RCP38060,Camembert,Camembert Premium,Swiss Alpine,365,Buffalo,40.5,74.2,2.6,Thermophilic,Rennet,15.37,730,None,v3.0,Active,CHEM-147,2021-09-15,Review pending
489504,RCP63610,Cheddar,Cheddar Extra Aged,Dutch Heritage,90,Sheep,30.4,50.5,3.05,Mold-Ripened,Rennet,8.75,90,None,v2.1,Discontinued,CHEM-140,2023-06-04,Standard production
686113,RCP59339,Gouda,Gouda Artisan,Indonesian Local,0,Cow,37.4,46.3,2.88,Washed Rind,Rennet,17.58,730,None,v2.0,Active,CHEM-135,2021-08-07,Pilot batch
686118,RCP33582,Cheddar,Cheddar Classic,Dutch Heritage,365,Cow,14.1,73.7,1.34,Mixed Culture,Rennet,15.4,180,Halal,v4.0,Active,CHEM-144,2019-01-14,Export grade
129064,RCP10691,Mozzarella,Mozzarella Classic,Fusion Modern,90,Cow,26.7,43.3,2.29,Mold-Ripened,Acid,13.33,730,ISO22000,v2.0,Active,CHEM-123,2020-05-16,Standard production
260139,RCP47837,Mozzarella,Mozzarella Artisan,Dutch Heritage,60,Cow,33.7,30.2,1.14,Thermophilic,Rennet,19.95,365,None,v3.1,Discontinued,CHEM-122,2021-12-23,Seasonal only
981039,RCP49854,Camembert,Camembert Young,Dutch Heritage,180,Cow,40.9,22.4,2.12,Mold-Ripened,Heat-Acid,9.97,180,ISO22000,v1.0,Active,CHEM-101,2021-04-29,Standard production
129082,RCP49571,Camembert,Camembert Artisan,Dutch Heritage,60,Cow,31.4,63.5,3.99,Thermophilic,Heat-Acid,20.42,90,None,v3.1,Active,CHEM-127,2020-02-09,Export grade
882748,RCP92005,Colby,Colby Premium,Swiss Alpine,365,Cow,36.4,36.3,3.4,Mesophilic,Heat-Acid,10.45,30,Halal,v2.1,In Review,CHEM-135,2019-03-10,Seasonal only
981055,RCP32727,Camembert,Camembert Classic,American Style,90,Mixed,14.1,34.3,3.84,Washed Rind,Enzymatic,8.05,14,Halal,v3.1,Active,CHEM-145,2020-05-21,Review pending
555074,RCP75004,Mozzarella,Mozzarella Reserve,Indonesian Local,180,Mixed,30.5,31.5,3.19,Mold-Ripened,Rennet,20.56,180,None,v3.1,Archived,CHEM-111,2021-07-17,Review pending
653379,RCP45254,Gouda,Gouda Bold,French Artisan,0,Cow,20.4,29.0,1.6,Washed Rind,Rennet,10.17,30,None,v2.1,Active,CHEM-144,2019-08-02,Standard production
686148,RCP97989,Gouda,Gouda Artisan,Dutch Heritage,180,Mixed,31.0,62.4,1.59,Mold-Ripened,Rennet,15.31,30,Organic,v1.0,Experimental,CHEM-101,2019-05-23,Review pending
981062,RCP18987,Ricotta,Ricotta Classic,Indonesian Local,0,Cow,25.7,44.2,3.5,Washed Rind,Acid,10.28,365,None,v4.0,Archived,CHEM-130,2024-10-16,Seasonal only
882763,RCP78284,Cheddar,Cheddar Extra Aged,American Style,0,Goat,10.6,72.6,0.64,Natural,Acid,21.88,180,None,v1.0,Active,CHEM-121,2022-06-02,Seasonal only
555086,RCP63912,Mozzarella,Mozzarella Light,Traditional Italian,90,Cow,35.9,28.3,2.64,Mesophilic,Enzymatic,9.99,14,Halal,v2.1,Active,CHEM-103,2022-05-14,Pilot batch
653394,RCP68261,Ricotta,Ricotta Extra Aged,French Artisan,30,Cow,32.3,34.9,1.58,Thermophilic,Acid,18.37,30,None,v3.0,Discontinued,CHEM-150,2021-11-06,Review pending
784470,RCP67277,Ricotta,Ricotta Light,Traditional Italian,0,Buffalo,10.4,49.9,2.98,Thermophilic,Rennet,10.68,60,Kosher,v2.0,Active,CHEM-110,2019-06-29,Pilot batch
915543,RCP98841,Mozzarella,Mozzarella Bold,French Artisan,0,Goat,37.2,68.7,1.47,Mold-Ripened,Acid,17.06,14,None,v1.1,In Review,CHEM-121,2024-06-19,Export grade
784472,RCP59305,Gouda,Gouda Young,French Artisan,90,Mixed,15.7,42.5,1.38,Mixed Culture,Rennet,15.44,365,Halal,v2.0,Discontinued,CHEM-137,2019-11-03,Standard production
358490,RCP77005,Cheddar,Cheddar Extra Aged,Traditional Italian,30,Mixed,19.4,37.3,3.56,Mold-Ripened,Rennet,20.54,180,None,v2.0,Active,CHEM-146,2024-03-13,Standard production
358491,RCP86196,Swiss,Swiss Young,Swiss Alpine,30,Cow,34.9,66.1,3.7,Natural,Rennet,15.05,30,None,v2.0,Active,CHEM-144,2023-11-09,Seasonal only
227419,RCP62669,Mozzarella,Mozzarella Light,French Artisan,180,Cow,22.1,46.0,3.74,Mesophilic,Rennet,21.32,180,None,v4.0,Archived,CHEM-135,2019-10-31,Domestic market
948316,RCP62448,Mozzarella,Mozzarella Premium,American Style,0,Mixed,37.7,32.9,1.62,Thermophilic,Enzymatic,18.0,90,Halal+Organic,v3.1,Active,CHEM-105,2020-12-13,Award-winning formula
718938,RCP43346,Cheddar,Cheddar Light,Indonesian Local,0,Cow,22.1,32.2,1.36,Thermophilic,Rennet,15.91,30,Organic,v4.0,In Review,CHEM-120,2022-12-24,Pilot batch
456799,RCP53905,Gouda,Gouda Classic,Indonesian Local,180,Goat,33.6,71.4,0.69,Natural,Heat-Acid,12.24,180,Organic,v2.0,Active,CHEM-106,2022-11-29,High demand
817247,RCP37058,Camembert,Camembert Extra Aged,American Style,0,Cow,32.7,29.7,1.95,Mixed Culture,Acid,9.95,21,Kosher,v4.0,Active,CHEM-116,2022-12-13,Review pending
817249,RCP61510,Emmental,Emmental Extra Aged,French Artisan,0,Buffalo,25.6,32.5,2.89,Washed Rind,Heat-Acid,19.36,180,None,v3.0,Active,CHEM-134,2024-03-05,Pilot batch
620639,RCP65030,Brie,Brie Classic,French Artisan,365,Cow,22.5,42.7,3.67,Natural,Rennet,19.75,60,Halal,v3.1,Discontinued,CHEM-123,2020-07-16,Award-winning formula
981092,RCP64131,Gouda,Gouda Young,French Artisan,365,Mixed,16.5,25.8,1.24,Natural,Rennet,20.06,180,Halal,v2.1,Archived,CHEM-119,2020-04-10,High demand
981097,RCP78653,Colby,Colby Artisan,Dutch Heritage,60,Cow,39.9,27.3,0.64,Natural,Acid,21.69,21,Kosher,v3.0,Discontinued,CHEM-140,2022-10-28,Award-winning formula
587882,RCP48523,Gouda,Gouda Classic,Traditional Italian,0,Cow,31.0,49.8,3.61,Natural,Rennet,19.59,60,None,v4.0,Archived,CHEM-109,2019-05-08,Standard production
358508,RCP92062,Mozzarella,Mozzarella Young,Indonesian Local,60,Mixed,44.1,54.4,0.94,Mesophilic,Heat-Acid,17.17,180,None,v2.1,Active,CHEM-106,2022-10-01,Pilot batch
424048,RCP67692,Mozzarella,Mozzarella Classic,American Style,180,Cow,29.0,72.3,0.64,Thermophilic,Acid,10.88,365,Halal,v4.0,Active,CHEM-101,2019-01-24,Award-winning formula
194672,RCP71631,Parmesan,Parmesan Bold,English Classic,0,Buffalo,32.0,42.7,1.45,Thermophilic,Rennet,18.65,21,Organic,v4.0,Active,CHEM-121,2020-02-21,Domestic market
882806,RCP29680,Emmental,Emmental Premium,Traditional Italian,0,Cow,30.4,68.4,0.85,Washed Rind,Heat-Acid,19.11,365,Halal,v2.1,In Review,CHEM-137,2022-11-19,Award-winning formula
424061,RCP81370,Swiss,Swiss Reserve,Indonesian Local,90,Cow,32.3,65.2,0.62,Mixed Culture,Acid,10.53,60,None,v3.0,Active,CHEM-147,2023-08-16,Standard production
522377,RCP85717,Brie,Brie Bold,Dutch Heritage,30,Buffalo,13.8,62.0,2.45,Washed Rind,Acid,20.11,30,Kosher,v3.0,Archived,CHEM-108,2022-03-31,Domestic market
456843,RCP62995,Ricotta,Ricotta Premium,Fusion Modern,0,Cow,14.6,30.3,1.9,Natural,Rennet,21.14,60,Halal,v3.0,In Review,CHEM-143,2019-04-07,Export grade
686221,RCP40919,Parmesan,Parmesan Classic,French Artisan,90,Buffalo,28.1,39.3,3.93,Mold-Ripened,Rennet,16.29,730,None,v1.0,Active,CHEM-140,2019-03-10,Domestic market
293008,RCP27694,Camembert,Camembert Artisan,Swiss Alpine,0,Goat,23.1,69.3,1.46,Mold-Ripened,Acid,19.93,730,Kosher,v2.1,Experimental,CHEM-145,2022-11-20,Export grade
358557,RCP13060,Cheddar,Cheddar Artisan,Indonesian Local,0,Cow,44.0,72.9,2.95,Mixed Culture,Rennet,18.78,60,None,v4.0,In Review,CHEM-124,2019-04-24,Export grade
391326,RCP33759,Mozzarella,Mozzarella Extra Aged,French Artisan,0,Goat,19.9,43.0,2.83,Thermophilic,Acid,18.6,30,Organic,v3.0,Experimental,CHEM-118,2023-07-08,Pilot batch
653476,RCP29197,Brie,Brie Bold,Swiss Alpine,60,Cow,44.8,26.1,0.91,Mixed Culture,Heat-Acid,14.97,180,None,v3.0,Experimental,CHEM-114,2021-12-18,Award-winning formula
227497,RCP85638,Ricotta,Ricotta Bold,Fusion Modern,60,Sheep,22.6,29.3,3.18,Thermophilic,Rennet,12.68,21,Halal,v1.1,Experimental,CHEM-133,2021-05-07,Export grade
686250,RCP39546,Cheddar,Cheddar Extra Aged,English Classic,30,Cow,40.8,30.2,1.69,Natural,Enzymatic,21.15,30,Halal+Organic,v1.1,Active,CHEM-149,2019-02-18,High demand
948393,RCP94260,Mozzarella,Mozzarella Extra Aged,American Style,90,Cow,38.3,48.9,1.43,Mold-Ripened,Heat-Acid,17.34,365,Organic,v4.0,Archived,CHEM-146,2019-01-04,Domestic market
817340,RCP16734,Ricotta,Ricotta Bold,American Style,0,Cow,21.3,34.3,2.66,Mixed Culture,Rennet,21.27,90,Halal+Organic,v3.1,Active,CHEM-101,2019-01-02,High demand
161988,RCP31108,Camembert,Camembert Young,Fusion Modern,60,Cow,11.4,39.3,3.54,Natural,Rennet,20.44,90,Halal,v1.0,Active,CHEM-141,2020-04-19,High demand
227524,RCP69005,Mozzarella,Mozzarella Young,Indonesian Local,0,Cow,39.7,35.0,2.19,Natural,Acid,11.91,365,Kosher,v2.0,Active,CHEM-113,2021-10-02,Seasonal only
784582,RCP31780,Colby,Colby Young,Indonesian Local,730,Cow,19.2,60.0,3.31,Mixed Culture,Heat-Acid,20.78,60,Organic,v1.1,Active,CHEM-144,2020-04-09,Pilot batch
325834,RCP24385,Parmesan,Parmesan Young,Traditional Italian,365,Cow,32.3,70.3,0.61,Mold-Ripened,Rennet,10.25,21,ISO22000,v1.0,In Review,CHEM-105,2019-08-19,High demand
