equipment_id,asset_tag,equipment_name,equipment_type,manufacturer,model_number,serial_number,installation_date,last_maintenance_date,next_maintenance_due,plant_area,capacity_liters_hr,power_consumption_kw,status,maintenance_contract,asset_value_idr,depreciation_years,responsible_team,iot_enabled,notes
8875093,AST324955,Alfa Laval Dryer Elite,Dryer,Krones,MDL-4981-E,SN16413349,2008-12-29,2020-05-27,2024-08-19,Laboratory,1278.0,499.3,Under Maintenance,None,39832160000.0,15,Engineering A,Yes,Good condition
3140694,AST124145,Paul Mueller CIP System Mini,CIP System,Alfa Laval,MDL-5852-B,SN26892166,2007-10-28,2019-05-29,2026-07-09,Processing,110.0,173.2,Operational,Parts Only,9180720000.0,15,Utilities,No,Critical line
3239004,AST979299,Krones Butter Churn Industrial,Butter Churn,Alfa Laval,MDL-1997-B,SN58234512,2018-09-07,2022-02-21,2026-12-04,Aging Room,2768.0,375.5,Out of Service,Full Service,7328230000.0,15,External Contractor,No,Backup unit
1109086,AST678687,SPX Flow Homogenizer Industrial,Homogenizer,GEA Group,MDL-7718-C,SN62364079,2017-11-17,2019-02-16,2024-10-02,Processing,7504.0,282.5,Standby,Extended Warranty,339240000.0,15,Operations,Yes,Good condition
1535076,AST453471,Scherjon Cooling Tank Pro,Cooling Tank,Krones,MDL-3340-C,SN35351822,2014-09-19,2020-07-10,2025-08-14,Packaging,1687.0,63.7,Operational,Parts Only,4513520000.0,20,Utilities,No,Recently overhauled
2616421,AST913101,Scherjon Cooling Tank Plus,Cooling Tank,Tetra Pak,MDL-1902-B,SN21169053,2017-06-05,2023-11-06,2024-03-28,Processing,1357.0,395.0,Under Maintenance,Labour Only,961740000.0,7,Engineering A,No,Vibration issue
6122597,AST285158,Feldmeier UHT Unit Plus,UHT Unit,OMVE,MDL-9285-C,SN19836917,2020-02-11,2024-04-07,2026-04-23,Receiving,1989.0,172.6,Under Maintenance,Full Service,3359640000.0,5,Operations,No,Vibration issue
1928296,AST408071,SPX Flow Filling Machine Elite,Filling Machine,Pasilac,MDL-3357-B,SN54334211,2013-01-06,2015-05-29,2024-06-28,Aging Room,269.0,120.2,Under Maintenance,Parts Only,25512770000.0,5,Engineering B,No,Recently overhauled
1698923,AST197501,Pasilac UHT Unit Max,UHT Unit,SPX Flow,MDL-6211-B,SN15342492,2016-03-14,2019-01-02,2025-11-16,Cold Storage,1390.0,9.8,Operational,Full Service,40223570000.0,7,Utilities,Yes,Vibration issue
5172332,AST337541,SPX Flow Vat Cheese Maker Industrial,Vat Cheese Maker,Feldmeier,MDL-7676-D,SN60559199,2021-06-02,2023-05-18,2024-10-13,CIP Room,80.0,38.1,Operational,None,5222060000.0,20,Engineering A,Yes,Aging unit
7564396,AST230621,GEA Group Cooling Tank Plus,Cooling Tank,Pasilac,MDL-5514-D,SN39301868,2010-06-15,2017-08-28,2026-04-02,Packaging,914.0,479.2,Operational,Full Service,42545390000.0,10,Engineering A,No,Good condition
6384752,AST454350,Paul Mueller UHT Unit Max,UHT Unit,Tetra Pak,MDL-4022-C,SN77006032,2008-05-08,2018-05-30,2025-11-01,Loading Dock,8519.0,232.6,Decommissioned,Extended Warranty,15238090000.0,5,Operations,No,Backup unit
4156533,AST545258,Feldmeier Filling Machine Industrial,Filling Machine,Krones,MDL-2117-B,SN84166326,2019-09-05,2022-04-15,2026-05-30,Loading Dock,638.0,352.1,Under Maintenance,Full Service,7820910000.0,5,External Contractor,Yes,High performer
5074039,AST442592,Scherjon Filling Machine Industrial,Filling Machine,GEA Group,MDL-7766-E,SN63909318,2011-08-23,2018-11-05,2024-12-22,Packaging,594.0,28.4,Operational,Extended Warranty,1218520000.0,20,Utilities,No,High performer
8416376,AST747987,Paul Mueller Vat Cheese Maker Max,Vat Cheese Maker,Alfa Laval,MDL-2797-A,SN67921116,2021-08-25,2022-05-15,2024-12-04,Packaging,619.0,236.2,Operational,Extended Warranty,1544450000.0,15,Engineering A,Yes,High performer
3763334,AST809574,OMVE Homogenizer Compact,Homogenizer,Krones,MDL-6112-C,SN72726465,2009-02-25,2010-07-09,2024-08-10,Aging Room,2048.0,214.0,Operational,Full Service,1363950000.0,20,Utilities,No,Vibration issue
2944135,AST270305,Pasilac CIP System Max,CIP System,SPX Flow,MDL-9637-B,SN73790428,2009-06-27,2018-07-11,2024-01-17,Cold Storage,431.0,281.4,Operational,Full Service,11419300000.0,15,Operations,No,Scheduled for replacement
7433352,AST535440,GEA Group UHT Unit Standard,UHT Unit,Alfa Laval,MDL-2846-D,SN30509916,2017-12-20,2018-12-26,2025-10-12,CIP Room,9492.0,371.4,Operational,None,7117550000.0,15,Engineering A,Yes,Good condition
1076363,AST750189,Tetra Pak Pasteurizer Plus,Pasteurizer,Krones,MDL-2901-C,SN13991771,2009-11-16,2017-06-20,2024-05-03,Aging Room,1078.0,191.5,Operational,Full Service,946180000.0,7,External Contractor,No,Critical line
9301136,AST436581,Krones Cooling Tank Mini,Cooling Tank,Tetra Pak,MDL-9263-A,SN79688426,2010-06-21,2024-12-24,2025-03-17,Laboratory,1623.0,223.6,Operational,None,11980640000.0,7,External Contractor,Yes,Recently overhauled
4910225,AST643952,Scherjon Vat Cheese Maker Elite,Vat Cheese Maker,Pasilac,MDL-2263-B,SN10752337,2010-05-07,2017-06-30,2026-12-18,Aging Room,2891.0,498.6,Out of Service,None,144573730000.0,10,Engineering B,No,Aging unit
3927185,AST259389,Krones CIP System Pro,CIP System,Krones,MDL-5068-A,SN72911899,2012-05-14,2017-08-16,2025-06-19,Laboratory,321.0,252.6,Operational,None,4103140000.0,10,External Contractor,Yes,Recently overhauled
3107987,AST441118,Scherjon Dryer Standard,Dryer,Scherjon,MDL-4413-D,SN54694762,2013-03-06,2013-04-11,2024-11-01,Packaging,64.0,282.1,Decommissioned,Parts Only,7653690000.0,10,Engineering B,No,Recently overhauled
2026643,AST651399,Krones Homogenizer Elite,Homogenizer,Alfa Laval,MDL-3819-A,SN59209870,2015-02-02,2017-01-22,2024-11-02,Laboratory,895.0,484.2,Operational,None,56392750000.0,7,Utilities,No,Recently overhauled
7957648,AST979642,OMVE Filling Machine Industrial,Filling Machine,Alfa Laval,MDL-8417-C,SN86458540,2013-03-17,2015-04-13,2024-10-06,Loading Dock,556.0,238.1,Operational,None,60401040000.0,5,Engineering B,Yes,Vibration issue
7040152,AST246813,Tetra Pak Vat Cheese Maker Compact,Vat Cheese Maker,Paul Mueller,MDL-6732-D,SN30115375,2016-05-05,2021-02-27,2026-06-24,Loading Dock,4310.0,79.5,Decommissioned,None,1194100000.0,7,Utilities,No,Vibration issue
6057120,AST101514,GEA Group Centrifuge Elite,Centrifuge,Alfa Laval,MDL-7182-B,SN63446498,2009-09-02,2023-07-21,2025-02-07,Aging Room,29158.0,264.5,Operational,Labour Only,10997190000.0,7,External Contractor,No,Aging unit
2387105,AST283380,SPX Flow Vat Cheese Maker Elite,Vat Cheese Maker,Scherjon,MDL-3162-E,SN88593736,2007-01-16,2015-04-02,2026-11-12,Loading Dock,1152.0,165.4,Standby,Extended Warranty,8089520000.0,15,Engineering B,Yes,Vibration issue
5336228,AST842331,Pasilac Filling Machine Compact,Filling Machine,Tetra Pak,MDL-9845-C,SN14464173,2022-07-24,2022-10-08,2024-09-27,Processing,198.0,319.0,Operational,None,207800000.0,15,External Contractor,Yes,Good condition
8350885,AST800130,Alfa Laval Butter Churn Compact,Butter Churn,GEA Group,MDL-3791-A,SN92556212,2012-06-05,2023-10-03,2024-01-13,Laboratory,1235.0,31.9,Decommissioned,Full Service,11233370000.0,7,Engineering B,Yes,Critical line
7531690,AST899276,Feldmeier Centrifuge Plus,Centrifuge,GEA Group,MDL-3270-A,SN16877166,2009-08-21,2014-07-19,2025-04-29,CIP Room,1821.0,121.4,Standby,Parts Only,34440790000.0,7,Operations,No,Scheduled for replacement
9628843,AST891321,Tetra Pak CIP System Elite,CIP System,Feldmeier,MDL-3028-B,SN20922602,2010-03-15,2020-05-03,2025-02-09,Processing,514.0,79.1,Operational,Full Service,8432240000.0,20,Utilities,Yes,High performer
3009709,AST334712,Alfa Laval Butter Churn Pro,Butter Churn,OMVE,MDL-8729-D,SN93910323,2007-06-05,2013-06-04,2025-09-14,Loading Dock,3766.0,493.1,Operational,Parts Only,2341160000.0,5,External Contractor,No,Scheduled for replacement
9923776,AST359524,GEA Group Butter Churn Pro,Butter Churn,Scherjon,MDL-8610-D,SN64823628,2021-10-07,2023-10-14,2026-10-10,CIP Room,1980.0,234.4,Out of Service,Labour Only,3438420000.0,15,Utilities,No,Recently overhauled
5303490,AST579374,Tetra Pak Dryer Mini,Dryer,Scherjon,MDL-7924-D,SN57899373,2017-03-04,2019-06-05,2025-02-07,Receiving,1320.0,234.1,Standby,None,2217010000.0,10,Engineering A,Yes,Scheduled for replacement
2813127,AST810791,GEA Group Filling Machine Max,Filling Machine,OMVE,MDL-6989-E,SN58179528,2014-09-19,2022-10-01,2024-07-29,Receiving,273.0,265.6,Operational,Full Service,790710000.0,15,Engineering B,No,Aging unit
8219848,AST929043,SPX Flow Centrifuge Elite,Centrifuge,Feldmeier,MDL-4146-A,SN44303089,2008-04-11,2011-01-06,2025-02-14,CIP Room,240.0,313.2,Operational,Full Service,2965760000.0,15,Utilities,Yes,Backup unit
8744141,AST151637,Paul Mueller Homogenizer Standard,Homogenizer,Tetra Pak,MDL-7507-B,SN35093998,2019-02-25,2020-08-18,2026-08-08,Laboratory,329.0,300.0,Operational,Labour Only,3863130000.0,5,Operations,Yes,Critical line
7924944,AST656606,Feldmeier Pasteurizer Compact,Pasteurizer,OMVE,MDL-1899-B,SN18107718,2012-08-09,2019-12-29,2024-05-24,CIP Room,4545.0,413.0,Standby,Full Service,21940540000.0,5,Operations,No,Recently overhauled
2223318,AST339423,Alfa Laval CIP System Plus,CIP System,GEA Group,MDL-9347-A,SN13682875,2016-06-10,2021-09-01,2024-09-11,CIP Room,133.0,371.8,Operational,Parts Only,5395680000.0,7,Operations,No,Backup unit
3239132,AST566285,Krones Pasteurizer Mini,Pasteurizer,Alfa Laval,MDL-8928-E,SN21027600,2007-10-23,2017-02-03,2024-07-27,Processing,73.0,346.8,Standby,Parts Only,12283580000.0,7,External Contractor,Yes,Critical line
6122717,AST787670,GEA Group Vat Cheese Maker Max,Vat Cheese Maker,Alfa Laval,MDL-8424-A,SN62063131,2019-11-20,2020-11-15,2026-03-28,Receiving,2400.0,119.7,Standby,Parts Only,3461840000.0,10,External Contractor,No,Recently overhauled
9432297,AST538900,SPX Flow Homogenizer Mini,Homogenizer,Krones,MDL-7799-C,SN15078510,2019-04-11,2019-05-31,2026-09-16,Packaging,591.0,40.2,Decommissioned,Full Service,9048650000.0,7,External Contractor,Yes,High performer
3697898,AST198066,Paul Mueller Homogenizer Plus,Homogenizer,Tetra Pak,MDL-5206-B,SN98215300,2010-10-26,2012-04-28,2026-09-21,Laboratory,4269.0,304.5,Operational,Full Service,59097340000.0,7,External Contractor,No,Scheduled for replacement
5991664,AST767381,GEA Group Filling Machine Mini,Filling Machine,Alfa Laval,MDL-2368-A,SN29599861,2008-07-26,2013-04-10,2024-07-11,Laboratory,695.0,206.5,Operational,None,66136520000.0,20,Operations,No,Vibration issue
5139701,AST418636,Paul Mueller Homogenizer Plus,Homogenizer,Tetra Pak,MDL-7097-C,SN90543387,2022-10-07,2022-11-20,2024-04-21,Receiving,6428.0,132.3,Decommissioned,None,6323180000.0,10,Engineering A,Yes,Backup unit
2944251,AST669551,Pasilac Centrifuge Pro,Centrifuge,Scherjon,MDL-7649-E,SN90742242,2010-05-18,2011-11-06,2026-06-13,Processing,800.0,73.0,Standby,Parts Only,1273290000.0,10,Engineering B,Yes,Good condition
4353278,AST789312,Krones Homogenizer Elite,Homogenizer,OMVE,MDL-2609-C,SN44500188,2020-06-08,2023-07-12,2026-07-07,Laboratory,660.0,62.8,Operational,None,2663230000.0,10,External Contractor,No,Aging unit
5663998,AST754057,Tetra Pak Homogenizer Mini,Homogenizer,Scherjon,MDL-7278-E,SN53593752,2009-02-12,2015-02-08,2026-11-17,Receiving,3842.0,490.5,Operational,None,3010640000.0,10,Engineering B,No,Vibration issue
7204096,AST431039,GEA Group Cooling Tank Compact,Cooling Tank,GEA Group,MDL-4299-A,SN26823041,2014-06-09,2017-10-14,2025-09-30,Cold Storage,205.0,170.8,Operational,Full Service,17333200000.0,5,Engineering A,No,Backup unit
7761155,AST308986,SPX Flow Filling Machine Mini,Filling Machine,Scherjon,MDL-7700-B,SN51472901,2006-04-08,2008-12-23,2025-03-04,Receiving,1216.0,115.7,Operational,Parts Only,2564990000.0,5,Engineering B,Yes,Good condition
3992835,AST501882,Feldmeier Pasteurizer Max,Pasteurizer,OMVE,MDL-3394-D,SN52533543,2008-11-10,2011-06-22,2026-06-21,Loading Dock,3651.0,267.3,Operational,None,186202520000.0,7,Engineering B,No,High performer
8776967,AST605189,Pasilac Dryer Max,Dryer,Tetra Pak,MDL-7561-A,SN30926960,2006-10-05,2022-01-20,2024-04-11,Processing,308.0,133.8,Operational,None,1858190000.0,20,External Contractor,No,Recently overhauled
1174791,AST861075,Scherjon Filling Machine Industrial,Filling Machine,Paul Mueller,MDL-9846-B,SN11314730,2011-10-17,2016-06-16,2025-03-13,Aging Room,365.0,251.6,Operational,Parts Only,43668830000.0,5,Engineering A,Yes,Vibration issue
7007499,AST866320,Krones Filling Machine Pro,Filling Machine,OMVE,MDL-5048-E,SN71359779,2010-09-03,2017-03-14,2024-06-16,Processing,8445.0,387.3,Operational,Full Service,9527200000.0,5,Utilities,Yes,High performer
2944273,AST783496,Feldmeier Cooling Tank Mini,Cooling Tank,Paul Mueller,MDL-7819-B,SN62561873,2017-01-05,2017-11-02,2026-03-04,CIP Room,12400.0,396.6,Operational,Labour Only,60011320000.0,10,Utilities,Yes,Backup unit
4615443,AST542011,Alfa Laval UHT Unit Industrial,UHT Unit,Feldmeier,MDL-3827-C,SN66559089,2010-04-20,2018-09-01,2026-12-26,Aging Room,916.0,121.5,Operational,Parts Only,6445310000.0,5,Engineering B,No,Recently overhauled
3042580,AST547468,SPX Flow Pasteurizer Mini,Pasteurizer,SPX Flow,MDL-3332-C,SN66664312,2014-05-26,2020-12-19,2025-10-20,Loading Dock,2369.0,174.1,Decommissioned,Labour Only,9156470000.0,10,Utilities,No,Recently overhauled
6614292,AST552090,Paul Mueller Vat Cheese Maker Mini,Vat Cheese Maker,SPX Flow,MDL-8001-A,SN58847139,2010-02-23,2013-02-24,2026-12-02,Receiving,2698.0,124.6,Operational,None,9909610000.0,10,Utilities,Yes,Vibration issue
2485535,AST423830,GEA Group CIP System Pro,CIP System,Tetra Pak,MDL-7921-E,SN30911607,2016-05-03,2020-08-23,2025-07-04,Aging Room,1336.0,51.1,Standby,Full Service,4650680000.0,20,Engineering A,Yes,Aging unit
5958944,AST679833,SPX Flow CIP System Industrial,CIP System,SPX Flow,MDL-1710-C,SN70161553,2016-08-26,2022-05-14,2025-02-08,Laboratory,1934.0,247.5,Operational,Extended Warranty,20982540000.0,7,Engineering A,No,Good condition
8678688,AST453161,Feldmeier Vat Cheese Maker Elite,Vat Cheese Maker,Paul Mueller,MDL-7013-D,SN27877445,2022-04-23,2024-04-13,2024-11-11,CIP Room,1428.0,248.7,Operational,Full Service,5967180000.0,10,Operations,Yes,Critical line
2747681,AST800610,Pasilac Centrifuge Pro,Centrifuge,Alfa Laval,MDL-9017-E,SN75882013,2006-09-05,2008-07-19,2024-03-15,Laboratory,2824.0,393.9,Operational,Extended Warranty,924290000.0,5,Operations,Yes,Aging unit
9137445,AST142155,Tetra Pak Vat Cheese Maker Plus,Vat Cheese Maker,Tetra Pak,MDL-5221-E,SN99512335,2022-03-17,2024-07-28,2024-10-01,Loading Dock,653.0,112.7,Operational,None,33156420000.0,15,Engineering A,Yes,Critical line
7171366,AST531883,GEA Group CIP System Max,CIP System,GEA Group,MDL-4144-D,SN76678011,2021-12-25,2023-10-20,2025-03-28,CIP Room,2331.0,236.2,Operational,Labour Only,13097110000.0,20,Engineering A,Yes,Critical line
2223401,AST530017,Scherjon Filling Machine Plus,Filling Machine,GEA Group,MDL-4018-A,SN51890314,2021-03-12,2022-09-28,2025-11-16,Loading Dock,3772.0,273.4,Operational,Parts Only,2998840000.0,5,Engineering B,Yes,Recently overhauled
5532971,AST192543,GEA Group Filling Machine Standard,Filling Machine,Paul Mueller,MDL-4102-E,SN84695225,2020-06-02,2024-08-31,2026-04-12,Aging Room,984.0,327.6,Operational,None,14005990000.0,5,Engineering B,Yes,Critical line
8777004,AST324479,Feldmeier Cooling Tank Max,Cooling Tank,Feldmeier,MDL-1979-A,SN21870176,2010-08-24,2024-06-04,2024-05-15,Cold Storage,241.0,67.8,Standby,Full Service,16456180000.0,15,Utilities,No,Vibration issue
5893420,AST160198,OMVE Vat Cheese Maker Plus,Vat Cheese Maker,Feldmeier,MDL-8863-B,SN43067855,2017-06-29,2019-12-30,2025-11-15,Loading Dock,2917.0,358.9,Operational,Full Service,20263040000.0,5,Utilities,Yes,Good condition
6450481,AST212987,Tetra Pak Homogenizer Plus,Homogenizer,OMVE,MDL-9614-B,SN25487866,2015-01-10,2015-12-25,2025-10-14,Laboratory,3343.0,122.8,Standby,Full Service,2774980000.0,10,Operations,Yes,Vibration issue
4943159,AST206087,Alfa Laval Filling Machine Elite,Filling Machine,OMVE,MDL-9786-E,SN38812073,2021-04-15,2022-02-02,2024-02-02,CIP Room,647.0,463.1,Operational,None,5507930000.0,10,Operations,Yes,Aging unit
8449340,AST859072,Feldmeier Centrifuge Mini,Centrifuge,Feldmeier,MDL-6205-C,SN56714951,2010-10-03,2012-12-16,2024-11-28,Packaging,3919.0,456.7,Under Maintenance,Full Service,3442330000.0,10,External Contractor,Yes,Backup unit
9268541,AST289238,Feldmeier Homogenizer Compact,Homogenizer,Paul Mueller,MDL-5353-B,SN36502914,2013-11-15,2017-08-08,2026-06-05,Cold Storage,936.0,421.9,Operational,Labour Only,11909340000.0,5,External Contractor,Yes,High performer
3632451,AST692005,Pasilac UHT Unit Compact,UHT Unit,Alfa Laval,MDL-2628-E,SN33664824,2008-10-01,2013-03-12,2026-08-05,CIP Room,1992.0,35.0,Operational,Full Service,130950000.0,5,Engineering B,Yes,Backup unit
2125123,AST868280,OMVE Dryer Industrial,Dryer,GEA Group,MDL-4484-C,SN63867664,2018-04-27,2021-10-19,2026-03-19,Aging Room,652.0,229.8,Operational,Extended Warranty,1176720000.0,5,Engineering B,No,Vibration issue
4189508,AST202340,Alfa Laval Vat Cheese Maker Mini,Vat Cheese Maker,Tetra Pak,MDL-2561-A,SN81664269,2020-11-26,2021-12-12,2025-07-22,CIP Room,507.0,299.2,Operational,Parts Only,10102850000.0,10,Engineering A,No,Good condition
4091210,AST908792,Feldmeier Dryer Pro,Dryer,Tetra Pak,MDL-5645-D,SN91913602,2021-07-10,2023-12-17,2026-09-18,Receiving,864.0,134.7,Operational,None,2378280000.0,7,Operations,No,Critical line
1862987,AST437601,Scherjon Centrifuge Mini,Centrifuge,OMVE,MDL-9204-C,SN95882994,2017-09-26,2024-12-17,2025-08-13,Laboratory,5163.0,118.1,Under Maintenance,Labour Only,14320870000.0,5,Engineering B,No,Critical line
8285515,AST387121,Krones Vat Cheese Maker Industrial,Vat Cheese Maker,Krones,MDL-4187-B,SN66295789,2009-09-03,2024-02-23,2025-01-10,Processing,3793.0,383.3,Operational,None,1063020000.0,15,Operations,No,Critical line
3468622,AST987729,OMVE Centrifuge Plus,Centrifuge,Paul Mueller,MDL-1060-D,SN41078392,2013-10-19,2017-12-24,2025-11-27,Laboratory,2361.0,257.9,Operational,Full Service,163667230000.0,20,Utilities,No,Scheduled for replacement
7400782,AST255503,GEA Group Filling Machine Standard,Filling Machine,Krones,MDL-8551-A,SN35745532,2008-10-01,2014-03-26,2026-11-26,Laboratory,6124.0,405.9,Operational,None,24340280000.0,20,Engineering A,No,Good condition
7630159,AST410166,SPX Flow Dryer Standard,Dryer,Pasilac,MDL-5349-E,SN82023523,2016-01-20,2018-09-13,2026-12-25,Receiving,3017.0,341.1,Operational,Full Service,7677690000.0,10,Utilities,No,High performer
4615504,AST670723,Alfa Laval Vat Cheese Maker Standard,Vat Cheese Maker,OMVE,MDL-5882-B,SN96340205,2019-08-14,2024-12-03,2024-05-30,Cold Storage,807.0,384.5,Operational,None,13057040000.0,10,Operations,No,Backup unit
6712658,AST934824,OMVE Filling Machine Pro,Filling Machine,Paul Mueller,MDL-1937-D,SN96274490,2019-12-05,2022-08-13,2024-04-03,Cold Storage,204.0,162.0,Out of Service,None,7138610000.0,5,Operations,Yes,Vibration issue
8547668,AST164422,Krones Cooling Tank Standard,Cooling Tank,GEA Group,MDL-3551-B,SN66851800,2015-05-22,2015-10-08,2024-05-04,Aging Room,893.0,266.9,Operational,None,10583410000.0,7,Engineering A,No,Critical line
1731926,AST468408,Feldmeier Filling Machine Industrial,Filling Machine,OMVE,MDL-6804-E,SN97018365,2013-03-18,2022-10-14,2024-08-02,CIP Room,9292.0,239.0,Standby,None,7484820000.0,20,Utilities,Yes,Good condition
3370328,AST162827,Scherjon UHT Unit Pro,UHT Unit,Tetra Pak,MDL-5764-B,SN19995265,2015-11-17,2020-07-05,2024-05-25,Receiving,1118.0,260.0,Operational,Full Service,8470150000.0,10,Operations,No,Backup unit
2551128,AST935643,GEA Group Pasteurizer Mini,Pasteurizer,Feldmeier,MDL-6640-A,SN69692137,2007-12-31,2009-05-27,2025-12-14,Cold Storage,6057.0,117.6,Standby,Labour Only,116870170000.0,7,Utilities,No,Critical line
5434714,AST780761,Scherjon UHT Unit Compact,UHT Unit,Paul Mueller,MDL-1019-B,SN97139408,2009-04-07,2022-06-07,2024-09-12,Processing,2341.0,407.7,Operational,Parts Only,2435230000.0,20,Engineering A,No,Vibration issue
2780511,AST616623,Pasilac Pasteurizer Plus,Pasteurizer,GEA Group,MDL-9796-B,SN55017179,2018-06-29,2021-03-26,2025-04-29,Receiving,3813.0,458.6,Operational,Extended Warranty,6413680000.0,5,Engineering B,Yes,Good condition
1011042,AST867131,Tetra Pak UHT Unit Pro,UHT Unit,Feldmeier,MDL-2768-E,SN78077415,2011-05-20,2015-11-23,2024-01-20,Loading Dock,837.0,396.8,Standby,Full Service,7092610000.0,5,External Contractor,Yes,Backup unit
8973669,AST497442,Alfa Laval Pasteurizer Elite,Pasteurizer,Krones,MDL-7648-B,SN19825395,2005-08-14,2024-10-24,2026-05-26,Packaging,4339.0,16.2,Standby,None,3039700000.0,5,Engineering B,No,High performer
7007598,AST555849,Alfa Laval Centrifuge Mini,Centrifuge,Feldmeier,MDL-1710-B,SN21363594,2005-04-29,2024-10-22,2024-04-17,CIP Room,733.0,157.1,Operational,Labour Only,39457310000.0,15,External Contractor,No,Scheduled for replacement
1338737,AST649310,Feldmeier Butter Churn Plus,Butter Churn,Tetra Pak,MDL-1670-A,SN62593341,2014-08-11,2022-11-10,2026-02-28,Processing,60.0,13.0,Decommissioned,None,41736660000.0,5,External Contractor,No,Good condition
6712690,AST858075,Scherjon Pasteurizer Standard,Pasteurizer,SPX Flow,MDL-9236-C,SN89948810,2005-10-24,2014-06-09,2025-11-15,Loading Dock,2871.0,150.3,Operational,Extended Warranty,11427030000.0,20,Operations,No,Recently overhauled
5369203,AST170189,Alfa Laval CIP System Pro,CIP System,Paul Mueller,MDL-8092-A,SN68918939,2013-10-27,2024-12-21,2026-03-06,Processing,716.0,316.2,Operational,Labour Only,10584720000.0,7,Utilities,Yes,Vibration issue
6286718,AST612796,Krones UHT Unit Elite,UHT Unit,Feldmeier,MDL-4954-A,SN54190449,2008-04-01,2009-03-27,2024-01-08,Loading Dock,102.0,61.1,Out of Service,Full Service,7394680000.0,10,External Contractor,No,Aging unit
6876543,AST442461,GEA Group Pasteurizer Compact,Pasteurizer,GEA Group,MDL-5598-C,SN60415245,2010-05-12,2013-06-10,2024-06-29,CIP Room,2206.0,133.2,Standby,Parts Only,9119500000.0,10,Engineering A,Yes,Good condition
5762433,AST403390,Pasilac UHT Unit Pro,UHT Unit,Alfa Laval,MDL-8252-C,SN53780362,2016-02-03,2021-09-13,2024-04-05,Laboratory,1349.0,126.1,Under Maintenance,None,13719810000.0,15,Engineering A,No,Good condition
2518407,AST828884,OMVE Homogenizer Elite,Homogenizer,Pasilac,MDL-1543-A,SN48894009,2009-06-09,2018-04-24,2024-11-04,Packaging,307.0,327.0,Operational,Full Service,4874690000.0,15,Engineering A,Yes,Good condition
4615559,AST318165,Paul Mueller CIP System Standard,CIP System,Alfa Laval,MDL-6612-C,SN42104660,2007-01-26,2022-07-11,2024-04-02,Loading Dock,2709.0,407.5,Operational,Full Service,2077890000.0,5,External Contractor,Yes,Recently overhauled
3894664,AST452453,OMVE Homogenizer Plus,Homogenizer,Tetra Pak,MDL-1474-D,SN51172735,2015-06-16,2017-05-17,2026-05-03,Aging Room,3627.0,430.3,Operational,Parts Only,85958440000.0,10,Engineering A,No,Scheduled for replacement
2354570,AST596282,SPX Flow Centrifuge Elite,Centrifuge,GEA Group,MDL-2181-B,SN98997453,2009-12-29,2014-05-20,2024-11-20,CIP Room,65.0,246.7,Operational,Full Service,4801130000.0,20,Utilities,No,Recently overhauled
4484487,AST252513,Paul Mueller Pasteurizer Mini,Pasteurizer,OMVE,MDL-4282-E,SN55769350,2019-12-31,2024-08-12,2025-10-02,Processing,6400.0,369.0,Operational,Labour Only,2063180000.0,5,Engineering A,No,Scheduled for replacement
6057356,AST148634,Feldmeier UHT Unit Elite,UHT Unit,GEA Group,MDL-8424-C,SN17938531,2008-08-14,2016-05-10,2024-11-18,Cold Storage,1362.0,198.3,Out of Service,Labour Only,205080000.0,10,Engineering A,No,Vibration issue
1797516,AST985728,Paul Mueller Cooling Tank Standard,Cooling Tank,Feldmeier,MDL-9903-D,SN54791855,2014-07-29,2021-07-08,2026-07-10,Cold Storage,216.0,192.8,Operational,Extended Warranty,3230070000.0,5,Engineering A,No,Vibration issue
7466377,AST700902,GEA Group Cooling Tank Elite,Cooling Tank,Paul Mueller,MDL-8816-A,SN90579823,2009-12-08,2018-08-23,2024-01-19,CIP Room,2549.0,178.6,Operational,Full Service,5991700000.0,20,Utilities,Yes,Scheduled for replacement
4091281,AST159417,Krones Pasteurizer Pro,Pasteurizer,OMVE,MDL-8922-E,SN39059552,2005-08-13,2013-10-17,2024-06-08,CIP Room,450.0,276.3,Operational,Full Service,1185780000.0,5,Operations,Yes,Recently overhauled
7826837,AST811115,Feldmeier CIP System Elite,CIP System,Scherjon,MDL-3817-C,SN65976616,2005-10-04,2007-05-25,2025-05-08,CIP Room,228.0,293.8,Operational,Parts Only,23455340000.0,5,Engineering A,Yes,High performer
9727381,AST483818,Scherjon Butter Churn Max,Butter Churn,OMVE,MDL-1815-A,SN66185784,2009-11-28,2015-05-31,2025-10-25,Receiving,300.0,113.7,Operational,None,11936050000.0,15,Engineering B,Yes,High performer
6876567,AST209920,Scherjon Pasteurizer Standard,Pasteurizer,SPX Flow,MDL-2109-B,SN67569767,2019-06-16,2024-02-28,2026-02-13,Receiving,2656.0,110.7,Out of Service,None,6282370000.0,7,Operations,Yes,Scheduled for replacement
3796377,AST868416,Alfa Laval Homogenizer Pro,Homogenizer,Pasilac,MDL-1855-D,SN32045876,2021-08-20,2024-08-17,2025-01-05,Cold Storage,6060.0,211.6,Operational,None,12284450000.0,7,Utilities,No,Recently overhauled
2321818,AST630616,Pasilac Homogenizer Elite,Homogenizer,Scherjon,MDL-2927-A,SN64308165,2008-04-30,2014-10-28,2024-03-01,CIP Room,2036.0,135.4,Operational,Full Service,57560540000.0,5,Operations,No,Recently overhauled
