product_id,sku,product_name,category,brand,unit_of_measure,unit_price_idr,fat_content_pct,protein_content_pct,shelf_life_days,storage_temp_c,country_of_origin,halal_certified,is_active,min_order_qty,weight_per_unit_g,barcode,supplier_code,launch_date,notes
25124910,SKU278860,CreamTop Butter Organic,Butter,LactoFresh,400g tin,41600.0,35.5,22.7,180,2,Indonesia,No,Yes,1,2000,9285189192987,SUP-175,2020-11-17,Low margin
99508273,SKU107634,AlpineGold UHT Milk Regular,UHT Milk,LactoFresh,25kg bag,13000.0,27.4,12.2,14,15,Netherlands,Yes,No,12,370,9522098056207,SUP-148,2015-03-26,New launch
31842354,SKU606612,DairyStar UHT Milk Classic,UHT Milk,CheeseCraft,Liter,21200.0,22.5,1.0,30,25,Australia,Yes,No,12,1000,4569683451343,SUP-133,2023-10-19,Domestic
93511731,SKU152193,DairyStar Fresh Milk Regular,Fresh Milk,CheeseCraft,370g can,13000.0,30.1,29.9,14,-20,New Zealand,Yes,No,48,200,2694390254142,SUP-115,2019-08-27,Discontinued soon
41443379,SKU249729,InfantPure Fresh Milk Low-fat,Fresh Milk,CheeseCraft,kg,14500.0,19.8,1.2,14,20,Netherlands,Pending,Yes,48,2000,6218117920607,SUP-144,2022-07-22,Low margin
98623537,SKU264360,DairyStar Baby Formula Premium,Baby Formula,CreamTop,2L carton,169900.0,13.2,8.3,365,25,Australia,Yes,Yes,100,400,2688596065320,SUP-139,2020-04-16,Low margin
27975736,SKU424986,InfantPure UHT Milk Fortified,UHT Milk,CheeseCraft,500ml bottle,11600.0,19.2,6.9,90,4,Indonesia,Yes,Yes,24,370,2512305229656,SUP-125,2017-07-04,Low margin
25583674,SKU213804,CheeseCraft Fresh Milk Premium,Fresh Milk,CheeseCraft,370g can,15200.0,28.6,10.2,30,4,Malaysia,Yes,Yes,100,500,3925102003873,SUP-146,2018-11-26,New launch
79323197,SKU872126,LactoFresh Cheese Organic,Cheese,PureMilk,200ml sachet,34000.0,16.5,4.3,90,20,Germany,Yes,Yes,100,500,4843003525227,SUP-156,2022-09-02,Award winner
95903807,SKU966936,LactoFresh Cheese Low-fat,Cheese,PureMilk,Liter,32200.0,22.8,15.1,14,15,Australia,Yes,Yes,48,2000,3637559304197,SUP-114,2019-03-15,Domestic
70836298,SKU854613,DairyStar Fresh Milk Classic,Fresh Milk,InfantPure,1kg block,7300.0,25.6,6.7,5,15,New Zealand,Yes,Yes,10,1000,3394614623174,SUP-129,2018-05-12,New launch
84172877,SKU879291,PureMilk Butter Organic,Butter,AlpineGold,kg,28100.0,25.8,2.8,7,-20,New Zealand,Yes,Yes,1,370,4137870796465,SUP-145,2022-03-17,Seasonal
54157394,SKU299230,InfantPure UHT Milk Organic,UHT Milk,PureMilk,2L carton,16100.0,29.4,22.6,90,4,Indonesia,Yes,Yes,1,1000,8402297665925,SUP-153,2015-01-21,Export only
45015126,SKU530958,DairyStar Fresh Milk Organic,Fresh Milk,CreamTop,1kg block,6300.0,12.5,22.4,21,4,Indonesia,No,Yes,1,370,6392663829827,SUP-141,2019-08-17,Low margin
20635737,SKU352482,PureMilk Cream Fortified,Cream,LactoFresh,370g can,27900.0,24.7,18.1,14,15,Netherlands,Yes,Yes,12,25000,8446468825105,SUP-133,2022-02-27,Award winner
78274650,SKU369686,NaturaLac Butter Classic,Butter,CheeseCraft,370g can,49400.0,25.1,23.6,90,8,Indonesia,Yes,Yes,1,500,5918700689018,SUP-171,2015-12-13,Domestic
84205659,SKU812277,InfantPure Whey Powder Regular,Whey Powder,LactoFresh,370g can,41300.0,3.0,27.5,365,-20,Netherlands,Yes,Yes,48,250,5492419779467,SUP-147,2020-02-16,Seasonal
75456604,SKU132398,AlpineGold UHT Milk Premium,UHT Milk,AlpineGold,kg,10700.0,9.4,26.9,365,-18,Germany,Yes,Yes,10,250,5903938489345,SUP-140,2017-03-02,Discontinued soon
24338524,SKU853259,NaturaLac Whey Powder Fortified,Whey Powder,InfantPure,370g can,29000.0,6.3,18.4,730,25,France,Yes,Yes,12,250,5461752516336,SUP-120,2015-04-15,Low margin
99967076,SKU996773,AlpineGold Whey Powder Full-cream,Whey Powder,WheyPro,Liter,60500.0,20.0,5.9,180,20,Indonesia,Yes,Yes,48,2000,3840090028846,SUP-171,2019-08-04,Domestic
84467814,SKU223589,InfantPure UHT Milk Regular,UHT Milk,GreenPasture,400g tin,14500.0,35.6,18.9,180,8,Australia,Yes,Yes,10,500,4592039193148,SUP-135,2022-05-05,Export only
70508649,SKU244796,NaturaLac Cream Regular,Cream,LactoFresh,Liter,29500.0,32.7,14.1,7,6,Indonesia,Yes,Yes,5,200,6508203374138,SUP-108,2021-05-02,Low margin
94494827,SKU799330,LactoFresh UHT Milk Regular,UHT Milk,LactoFresh,200ml sachet,18800.0,32.2,7.4,21,8,Indonesia,Yes,Yes,10,370,5226693187430,SUP-180,2023-11-15,Discontinued soon
20996205,SKU908001,WheyPro UHT Milk Premium,UHT Milk,CheeseCraft,1kg block,19500.0,33.9,26.8,5,8,Australia,Yes,Yes,5,250,1013245621713,SUP-154,2015-09-01,Award winner
14966902,SKU426201,NaturaLac Baby Formula Regular,Baby Formula,CreamTop,1kg block,173300.0,21.3,26.9,7,-20,New Zealand,No,No,48,500,4846086784650,SUP-164,2017-02-12,New launch
77029500,SKU505084,GreenPasture Fresh Milk Low-fat,Fresh Milk,DairyStar,Liter,13300.0,38.5,4.1,30,2,Australia,Yes,Yes,24,250,1035345743299,SUP-111,2020-12-26,Discontinued soon
53764221,SKU808343,LactoFresh Yogurt Regular,Yogurt,AlpineGold,kg,12700.0,30.7,23.6,5,6,France,Yes,Yes,10,250,1255418314851,SUP-101,2020-12-25,Award winner
68837502,SKU291774,NaturaLac Yogurt Organic,Yogurt,NaturaLac,25kg bag,19500.0,0.5,26.3,90,-20,Netherlands,Yes,Yes,48,1000,8429821100417,SUP-162,2018-09-05,New launch
47308927,SKU577558,InfantPure Cheese Regular,Cheese,LactoFresh,250g pack,38700.0,36.9,4.9,365,15,USA,Yes,Yes,12,500,5986799097681,SUP-120,2022-05-22,Low margin
27222144,SKU620022,CreamTop Cheese Low-fat,Cheese,AlpineGold,Liter,42300.0,10.4,22.5,90,-20,France,Yes,Yes,1,250,2650550090072,SUP-123,2022-07-01,Award winner
52486273,SKU147514,CreamTop Baby Formula Fortified,Baby Formula,GreenPasture,25kg bag,90000.0,34.4,29.4,7,2,Netherlands,Yes,Yes,10,2000,5244076657926,SUP-133,2022-10-06,Award winner
77226114,SKU740548,WheyPro Butter Classic,Butter,CheeseCraft,25kg bag,33000.0,20.0,18.5,21,4,Indonesia,Yes,Yes,12,25000,6322395768972,SUP-118,2015-05-10,New launch
60612738,SKU630995,CreamTop UHT Milk Low-fat,UHT Milk,CreamTop,370g can,15600.0,5.7,6.8,730,6,USA,Yes,Yes,48,2000,6302359805711,SUP-171,2015-01-05,Best seller
24993925,SKU972304,CheeseCraft Cheese Low-fat,Cheese,CreamTop,200ml sachet,77700.0,32.2,9.5,180,2,France,Yes,Yes,24,200,3171010602712,SUP-135,2021-03-05,Award winner
99377287,SKU108959,CreamTop UHT Milk Fortified,UHT Milk,GreenPasture,2L carton,20900.0,30.0,26.8,5,4,Germany,Yes,Yes,100,200,2431714191036,SUP-158,2017-12-25,Award winner
76931211,SKU563810,PureMilk Cheese Full-cream,Cheese,CheeseCraft,200ml sachet,51300.0,4.9,8.0,30,20,Indonesia,No,Yes,48,2000,7546705360014,SUP-123,2021-09-28,New launch
16015501,SKU410010,AlpineGold Butter Classic,Butter,AlpineGold,1kg block,22700.0,12.3,14.7,730,25,Netherlands,Yes,Yes,48,1000,9280210877181,SUP-179,2019-12-01,Award winner
68378773,SKU535518,PureMilk Yogurt Organic,Yogurt,PureMilk,200ml sachet,23100.0,15.0,14.8,7,8,Netherlands,Yes,Yes,12,500,3042640413869,SUP-159,2016-01-18,Seasonal
16375958,SKU226286,DairyStar Cheese Regular,Cheese,DairyStar,400g tin,72000.0,31.4,1.1,5,2,Indonesia,No,Yes,10,370,2431680473300,SUP-136,2017-01-24,Discontinued soon
23847064,SKU655536,DairyStar Cheese Organic,Cheese,CheeseCraft,200ml sachet,34500.0,23.6,28.0,180,15,Australia,Yes,Yes,24,250,8323622923949,SUP-159,2017-11-16,Export only
84893855,SKU387334,PureMilk Cream Full-cream,Cream,DairyStar,Liter,36000.0,16.7,15.3,5,4,France,Yes,Yes,1,25000,2845980933643,SUP-147,2015-08-18,New launch
54550690,SKU943321,CreamTop UHT Milk Premium,UHT Milk,NaturaLac,200ml sachet,17900.0,38.3,22.2,5,8,Australia,Yes,Yes,12,2000,8333764299774,SUP-173,2015-10-14,Domestic
85287075,SKU937109,NaturaLac Cream Fortified,Cream,PureMilk,400g tin,25200.0,33.7,24.9,30,15,Indonesia,Yes,Yes,10,1000,4518191808220,SUP-179,2019-08-11,Discontinued soon
16998564,SKU696408,LactoFresh Cheese Organic,Cheese,LactoFresh,kg,72200.0,30.8,3.0,30,4,Indonesia,Yes,Yes,1,1000,9467006202864,SUP-161,2023-03-24,Low margin
49832102,SKU670907,CreamTop Yogurt Regular,Yogurt,AlpineGold,kg,23200.0,20.3,10.1,21,6,New Zealand,No,Yes,24,200,9866887953161,SUP-168,2019-03-18,Seasonal
73719976,SKU181196,NaturaLac Fresh Milk Classic,Fresh Milk,LactoFresh,200ml sachet,10600.0,12.7,11.2,14,8,Indonesia,Yes,Yes,12,500,9433912771533,SUP-104,2015-04-13,New launch
14508201,SKU457057,PureMilk Ice Cream Mix Premium,Ice Cream Mix,PureMilk,kg,45800.0,17.0,22.6,30,-20,Indonesia,Yes,Yes,100,25000,7213888781304,SUP-155,2018-11-01,Export only
21356723,SKU275152,CheeseCraft Butter Fortified,Butter,LactoFresh,250g pack,49500.0,23.6,25.3,90,2,Indonesia,Yes,Yes,5,25000,9209753682449,SUP-125,2023-09-20,Best seller
23486653,SKU219336,DairyStar Fresh Milk Classic,Fresh Milk,WheyPro,200ml sachet,10400.0,18.7,28.7,180,6,Germany,Yes,Yes,100,200,9151530323991,SUP-172,2020-10-01,Award winner
65102015,SKU640976,NaturaLac Baby Formula Classic,Baby Formula,LactoFresh,Liter,118300.0,18.5,21.3,730,25,Netherlands,Yes,Yes,1,2000,9304796108656,SUP-145,2022-05-03,Best seller
46424256,SKU429609,NaturaLac Condensed Milk Full-cream,Condensed Milk,WheyPro,25kg bag,20800.0,5.8,19.0,180,25,Indonesia,Yes,Yes,12,200,3769096121795,SUP-163,2020-04-18,Domestic
57467075,SKU766602,InfantPure UHT Milk Classic,UHT Milk,WheyPro,Liter,21500.0,1.2,27.5,7,4,New Zealand,Yes,No,12,2000,8878250298156,SUP-104,2016-09-14,New launch
92201159,SKU693274,WheyPro Fresh Milk Fortified,Fresh Milk,NaturaLac,25kg bag,14400.0,20.3,17.1,180,8,Australia,Yes,Yes,5,370,4745362298941,SUP-156,2021-01-09,Best seller
97411275,SKU756701,InfantPure UHT Milk Premium,UHT Milk,NaturaLac,500ml bottle,10000.0,0.3,12.5,180,8,Indonesia,Yes,Yes,24,250,1979407128098,SUP-140,2019-02-25,Export only
28664014,SKU524303,LactoFresh Butter Classic,Butter,AlpineGold,Liter,41900.0,12.7,18.9,21,-20,Indonesia,Pending,Yes,12,200,4587920536393,SUP-119,2016-08-21,Award winner
94494928,SKU178640,LactoFresh Yogurt Organic,Yogurt,DairyStar,kg,14300.0,30.4,27.0,730,-20,New Zealand,Yes,Yes,48,500,2568748081176,SUP-168,2021-05-02,New launch
18899154,SKU865870,DairyStar Fresh Milk Regular,Fresh Milk,NaturaLac,1kg block,6800.0,9.9,4.1,5,15,Indonesia,Yes,Yes,100,1000,4872123642717,SUP-157,2015-05-25,Seasonal
96493778,SKU493783,DairyStar Fresh Milk Premium,Fresh Milk,NaturaLac,kg,11000.0,23.8,2.0,5,20,Australia,Yes,Yes,5,500,7180879465056,SUP-139,2016-10-21,Best seller
43835604,SKU815738,InfantPure Fresh Milk Regular,Fresh Milk,NaturaLac,kg,12600.0,5.0,6.8,30,4,Australia,Yes,Yes,10,200,4038933525232,SUP-107,2018-08-14,New launch
56516824,SKU417010,AlpineGold Yogurt Premium,Yogurt,DairyStar,25kg bag,24200.0,11.4,15.9,730,8,Indonesia,Pending,Yes,100,500,7134445535638,SUP-112,2017-09-13,Export only
45605083,SKU176443,PureMilk Fresh Milk Classic,Fresh Milk,GreenPasture,25kg bag,9400.0,27.9,9.5,21,15,Indonesia,Yes,Yes,12,370,1872682800350,SUP-125,2020-04-02,Discontinued soon
64184540,SKU557721,DairyStar Baby Formula Premium,Baby Formula,PureMilk,25kg bag,173200.0,36.6,8.6,30,6,Indonesia,No,No,48,25000,5304873917284,SUP-139,2021-06-27,Discontinued soon
67985631,SKU310214,AlpineGold Yogurt Classic,Yogurt,WheyPro,2L carton,17600.0,6.6,12.9,30,25,Indonesia,Yes,Yes,48,400,2322304279284,SUP-108,2021-12-13,Discontinued soon
41246957,SKU917603,CheeseCraft Baby Formula Classic,Baby Formula,WheyPro,200ml sachet,88300.0,36.3,12.6,14,6,Indonesia,No,Yes,1,500,4120019771029,SUP-102,2016-06-17,Domestic
32268526,SKU901293,LactoFresh Condensed Milk Fortified,Condensed Milk,WheyPro,500ml bottle,18000.0,23.7,8.3,180,2,USA,Yes,Yes,5,25000,7207447288853,SUP-126,2020-07-18,Seasonal
24043764,SKU553435,GreenPasture Cream Premium,Cream,GreenPasture,kg,21900.0,3.2,8.7,21,2,USA,Yes,Yes,10,400,2728052418484,SUP-101,2015-11-14,Award winner
15622394,SKU874626,GreenPasture Whey Powder Organic,Whey Powder,NaturaLac,400g tin,51400.0,37.8,17.8,7,25,New Zealand,Yes,Yes,5,2000,4526551930748,SUP-124,2020-04-19,Seasonal
46063872,SKU382932,CheeseCraft Whey Powder Premium,Whey Powder,DairyStar,250g pack,59300.0,4.3,10.6,730,15,Indonesia,Yes,Yes,5,250,4924930492528,SUP-158,2019-10-18,Award winner
46915844,SKU215204,NaturaLac Ice Cream Mix Regular,Ice Cream Mix,DairyStar,2L carton,50700.0,6.4,19.8,180,-18,Indonesia,Yes,Yes,10,250,5703816009891,SUP-176,2022-12-18,Best seller
27451654,SKU857133,DairyStar Butter Low-fat,Butter,AlpineGold,Liter,36200.0,25.4,1.1,30,8,Netherlands,Yes,No,100,400,8610313865074,SUP-167,2023-01-14,Seasonal
95314191,SKU801399,WheyPro Fresh Milk Premium,Fresh Milk,DairyStar,2L carton,9600.0,23.2,24.5,90,8,New Zealand,Yes,Yes,48,370,1336352467110,SUP-125,2018-12-08,Domestic
88203536,SKU923324,AlpineGold Whey Powder Premium,Whey Powder,PureMilk,250g pack,61400.0,21.2,26.9,365,20,New Zealand,No,Yes,24,2000,6249211957891,SUP-132,2016-07-16,Seasonal
90202394,SKU782797,GreenPasture UHT Milk Organic,UHT Milk,WheyPro,25kg bag,13500.0,11.0,16.1,5,20,Netherlands,Yes,Yes,10,400,3413330411642,SUP-118,2021-12-21,Best seller
19554594,SKU863811,WheyPro Baby Formula Organic,Baby Formula,CheeseCraft,200ml sachet,196900.0,1.2,14.4,7,25,Australia,No,No,100,2000,6069165960934,SUP-131,2023-09-05,Export only
75292964,SKU439441,NaturaLac Cheese Classic,Cheese,AlpineGold,1kg block,57700.0,33.4,7.6,7,-18,Germany,Yes,Yes,24,2000,3237987719737,SUP-162,2018-02-05,Award winner
86761772,SKU392419,PureMilk Fresh Milk Organic,Fresh Milk,DairyStar,1kg block,9700.0,1.7,27.6,365,8,Netherlands,Yes,Yes,5,250,6532457460850,SUP-104,2020-01-23,Award winner
36725042,SKU489559,PureMilk Cream Fortified,Cream,WheyPro,370g can,38100.0,10.7,29.3,730,-18,New Zealand,Yes,Yes,12,250,2149518550248,SUP-104,2018-04-13,Discontinued soon
62710079,SKU823413,CheeseCraft Baby Formula Full-cream,Baby Formula,WheyPro,kg,135700.0,14.3,21.7,14,15,France,Yes,Yes,1,370,3584273162448,SUP-103,2020-09-19,Best seller
71786817,SKU536638,GreenPasture Fresh Milk Fortified,Fresh Milk,InfantPure,2L carton,11000.0,19.8,8.8,180,-20,Netherlands,Yes,Yes,5,500,3202282872022,SUP-127,2016-01-16,Export only
59040067,SKU847797,AlpineGold Fresh Milk Full-cream,Fresh Milk,NaturaLac,200ml sachet,14600.0,5.8,6.6,14,8,Indonesia,Yes,Yes,12,370,4850782733477,SUP-154,2020-05-12,Best seller
32923974,SKU946712,DairyStar UHT Milk Regular,UHT Milk,CreamTop,250g pack,14500.0,1.1,16.9,7,4,Indonesia,Yes,Yes,48,25000,3708463749573,SUP-108,2017-11-02,Best seller
51732813,SKU157159,WheyPro Cheese Classic,Cheese,WheyPro,370g can,44500.0,31.4,2.5,90,25,USA,Yes,Yes,100,1000,1571461445128,SUP-127,2021-09-09,Discontinued soon
81387855,SKU740472,WheyPro UHT Milk Classic,UHT Milk,NaturaLac,1kg block,17500.0,10.2,3.9,180,20,Australia,Yes,Yes,5,200,9008684831972,SUP-109,2018-12-08,New launch
81912144,SKU243326,InfantPure Fresh Milk Classic,Fresh Milk,CreamTop,400g tin,9300.0,27.2,12.5,365,2,New Zealand,Yes,Yes,12,400,8107986344943,SUP-118,2018-11-15,Seasonal
43868502,SKU350176,GreenPasture UHT Milk Organic,UHT Milk,CheeseCraft,500ml bottle,15000.0,25.2,23.6,365,2,Australia,Yes,Yes,24,250,9123257027220,SUP-139,2020-06-10,Export only
47669601,SKU807735,GreenPasture Fresh Milk Premium,Fresh Milk,CreamTop,1kg block,13100.0,27.7,27.8,180,8,Indonesia,No,No,100,250,6395363776413,SUP-136,2022-11-12,Award winner
70639970,SKU322242,PureMilk UHT Milk Classic,UHT Milk,DairyStar,200ml sachet,20000.0,3.1,1.3,7,2,Australia,Pending,Yes,5,200,7178899675130,SUP-170,2022-09-01,Export only
67395942,SKU694027,CreamTop Cheese Premium,Cheese,PureMilk,500ml bottle,77200.0,34.4,21.6,730,-18,Indonesia,Yes,Yes,10,400,7453087294846,SUP-158,2015-08-08,Award winner
49602919,SKU752603,CreamTop Fresh Milk Organic,Fresh Milk,LactoFresh,2L carton,9300.0,19.4,13.7,180,8,Indonesia,Yes,Yes,10,2000,6778528543774,SUP-140,2021-07-28,Award winner
24568170,SKU272619,AlpineGold Cream Fortified,Cream,GreenPasture,400g tin,29700.0,17.2,6.7,365,8,New Zealand,Pending,Yes,48,500,1005002846548,SUP-164,2022-01-05,Export only
47735151,SKU905395,CheeseCraft Butter Classic,Butter,LactoFresh,400g tin,27600.0,9.1,6.3,730,-18,New Zealand,Yes,Yes,5,400,6448021785523,SUP-177,2022-12-22,Award winner
98296175,SKU219396,NaturaLac Yogurt Organic,Yogurt,NaturaLac,400g tin,13400.0,32.7,1.8,30,-18,Indonesia,Yes,Yes,24,400,8057349213711,SUP-107,2023-01-19,Best seller
28369270,SKU812127,DairyStar Yogurt Full-cream,Yogurt,InfantPure,400g tin,19300.0,36.5,1.5,21,15,France,Yes,Yes,1,25000,2135048002466,SUP-160,2022-03-29,New launch
77685119,SKU349217,LactoFresh Baby Formula Full-cream,Baby Formula,DairyStar,25kg bag,191900.0,1.6,27.9,730,-20,France,Yes,Yes,5,370,4764518957599,SUP-126,2020-03-24,Domestic
66249091,SKU153293,WheyPro Cheese Premium,Cheese,AlpineGold,2L carton,45900.0,13.4,29.4,5,15,Indonesia,Yes,Yes,12,400,7488840848474,SUP-158,2022-08-13,Discontinued soon
10215812,SKU616872,CreamTop Fresh Milk Organic,Fresh Milk,PureMilk,2L carton,8400.0,12.5,13.9,365,20,Netherlands,No,Yes,5,400,2484033284065,SUP-126,2020-03-11,New launch
34136453,SKU633211,CheeseCraft Butter Premium,Butter,PureMilk,500ml bottle,36100.0,32.8,21.3,7,6,New Zealand,Yes,No,10,200,5347248528889,SUP-161,2018-11-22,Seasonal
37282184,SKU475752,GreenPasture Ice Cream Mix Fortified,Ice Cream Mix,NaturaLac,25kg bag,49700.0,33.6,27.1,30,20,Australia,Yes,Yes,5,370,9684716616503,SUP-148,2018-09-08,New launch
45080968,SKU354740,WheyPro Fresh Milk Low-fat,Fresh Milk,GreenPasture,1kg block,13800.0,21.8,11.5,14,4,Netherlands,Yes,Yes,5,370,3040880276403,SUP-160,2017-06-18,Export only
57532810,SKU436665,CheeseCraft Fresh Milk Fortified,Fresh Milk,LactoFresh,200ml sachet,7700.0,7.7,17.5,30,4,Indonesia,Yes,Yes,100,250,7976106999959,SUP-180,2019-12-29,Domestic
49865100,SKU991883,AlpineGold Cheese Regular,Cheese,GreenPasture,500ml bottle,51200.0,0.6,21.4,730,4,Indonesia,Yes,Yes,12,370,3564488027915,SUP-110,2020-01-19,Export only
81224085,SKU511135,AlpineGold Cheese Organic,Cheese,WheyPro,Liter,45600.0,2.1,3.0,7,4,France,Yes,No,10,400,8083118964989,SUP-131,2017-01-13,Low margin
81617302,SKU856426,DairyStar Whey Powder Classic,Whey Powder,PureMilk,Liter,60900.0,34.4,4.3,180,2,Malaysia,Yes,Yes,48,250,9695802961833,SUP-159,2016-08-03,Export only
63857057,SKU497762,NaturaLac Butter Fortified,Butter,InfantPure,2L carton,37200.0,24.9,18.2,730,4,France,Yes,Yes,48,370,7472565563586,SUP-104,2020-11-14,Award winner
26698146,SKU365853,PureMilk UHT Milk Premium,UHT Milk,AlpineGold,250g pack,18600.0,1.7,16.0,21,8,Indonesia,Yes,Yes,5,370,3570507780791,SUP-104,2022-10-12,Best seller
62546339,SKU138362,GreenPasture Yogurt Regular,Yogurt,CheeseCraft,25kg bag,18200.0,1.8,28.2,30,25,USA,Yes,Yes,12,2000,4536784404841,SUP-119,2017-11-25,Export only
47505826,SKU810337,AlpineGold Fresh Milk Classic,Fresh Milk,InfantPure,Liter,7700.0,20.1,4.8,21,25,New Zealand,No,No,10,1000,8594858276791,SUP-106,2015-07-29,Discontinued soon
81977765,SKU892101,LactoFresh Fresh Milk Fortified,Fresh Milk,LactoFresh,250g pack,10000.0,26.6,14.6,21,6,Australia,Yes,Yes,10,370,7853439668030,SUP-162,2017-01-25,Low margin
83517862,SKU652649,NaturaLac Cheese Regular,Cheese,NaturaLac,400g tin,74000.0,5.6,26.0,30,2,Netherlands,No,Yes,12,500,6212674813288,SUP-135,2019-01-27,Domestic
80863667,SKU233371,WheyPro Fresh Milk Low-fat,Fresh Milk,NaturaLac,2L carton,11300.0,37.3,19.9,365,2,Indonesia,No,Yes,48,25000,2206476077103,SUP-109,2016-02-15,Export only
33087924,SKU717610,InfantPure Fresh Milk Full-cream,Fresh Milk,DairyStar,250g pack,8800.0,28.0,27.4,7,4,Germany,Yes,No,24,200,9864362430217,SUP-136,2020-06-16,Best seller
75129269,SKU711515,AlpineGold Ice Cream Mix Full-cream,Ice Cream Mix,DairyStar,kg,24900.0,7.7,5.1,365,15,Germany,Yes,Yes,100,400,8437108652522,SUP-114,2022-06-24,Best seller
59695545,SKU336151,NaturaLac UHT Milk Low-fat,UHT Milk,PureMilk,400g tin,17700.0,34.8,25.1,365,2,Australia,Yes,No,5,2000,5015065021335,SUP-112,2018-05-21,Discontinued soon
88105404,SKU601564,LactoFresh Cheese Full-cream,Cheese,WheyPro,500ml bottle,54000.0,9.9,29.5,365,8,Netherlands,Yes,Yes,1,400,6874804212466,SUP-143,2015-05-19,Seasonal
81781181,SKU816293,WheyPro Cheese Premium,Cheese,LactoFresh,200ml sachet,72200.0,34.9,18.1,30,2,Indonesia,Yes,Yes,24,200,6725029368846,SUP-111,2022-01-03,Export only
48062910,SKU698579,LactoFresh Cream Full-cream,Cream,PureMilk,2L carton,19800.0,23.0,10.0,30,2,Indonesia,Yes,Yes,100,2000,2021193075204,SUP-165,2023-10-26,Domestic
64086461,SKU662712,NaturaLac UHT Milk Organic,UHT Milk,WheyPro,1kg block,20700.0,20.9,7.2,21,-20,USA,Yes,Yes,100,2000,1195814990605,SUP-168,2017-07-22,Low margin
20079044,SKU112172,LactoFresh UHT Milk Classic,UHT Milk,WheyPro,2L carton,8800.0,7.2,22.1,7,4,New Zealand,Yes,Yes,10,2000,4798263870164,SUP-104,2019-03-19,Seasonal
47800775,SKU518074,CreamTop Fresh Milk Full-cream,Fresh Milk,WheyPro,500ml bottle,8500.0,37.2,7.1,5,-20,Indonesia,Yes,No,10,25000,1407849023898,SUP-171,2018-07-10,Award winner
54419913,SKU376535,NaturaLac UHT Milk Regular,UHT Milk,LactoFresh,250g pack,9300.0,23.8,18.1,30,4,France,Yes,Yes,10,1000,3470048158499,SUP-172,2019-11-28,Domestic
39543244,SKU420957,InfantPure Cheese Premium,Cheese,PureMilk,500ml bottle,47800.0,11.3,12.1,21,20,Indonesia,Yes,Yes,5,1000,8866056818357,SUP-155,2015-07-23,Best seller
56058317,SKU415500,LactoFresh Fresh Milk Fortified,Fresh Milk,DairyStar,Liter,6200.0,21.6,1.6,30,2,Netherlands,Yes,Yes,12,2000,5835914389674,SUP-107,2022-02-15,New launch
93905358,SKU813252,CreamTop Fresh Milk Full-cream,Fresh Milk,CheeseCraft,370g can,11700.0,8.2,13.5,30,20,New Zealand,Pending,Yes,24,25000,9820987582173,SUP-180,2016-02-04,Discontinued soon
50553296,SKU384840,NaturaLac UHT Milk Classic,UHT Milk,LactoFresh,25kg bag,14600.0,3.7,7.8,7,-20,Australia,Yes,Yes,1,25000,6195903793445,SUP-114,2018-11-28,Award winner
83386832,SKU122454,GreenPasture UHT Milk Premium,UHT Milk,LactoFresh,25kg bag,13700.0,34.7,9.3,21,2,Indonesia,Yes,Yes,24,2000,8354990746582,SUP-129,2016-04-15,Award winner
96264662,SKU892374,CheeseCraft Cheese Full-cream,Cheese,CreamTop,370g can,55600.0,39.2,26.8,5,-20,Indonesia,Yes,Yes,48,400,9628578719789,SUP-114,2018-06-12,Award winner
68182500,SKU704237,InfantPure Fresh Milk Regular,Fresh Milk,WheyPro,Liter,8500.0,25.5,8.6,14,2,France,No,Yes,100,500,2423488534161,SUP-122,2023-07-25,Seasonal
35709418,SKU952272,CheeseCraft Cheese Full-cream,Cheese,WheyPro,2L carton,51300.0,4.2,2.7,7,-18,New Zealand,Yes,Yes,24,370,2304533199509,SUP-157,2021-05-13,Best seller
36954603,SKU304569,CreamTop UHT Milk Low-fat,UHT Milk,AlpineGold,370g can,20300.0,27.0,29.4,5,6,France,Yes,No,5,2000,9177194742580,SUP-147,2017-09-16,Discontinued soon
39674346,SKU280504,WheyPro Condensed Milk Premium,Condensed Milk,GreenPasture,370g can,22600.0,6.7,3.4,5,8,Malaysia,Yes,Yes,100,370,2170920004568,SUP-151,2017-10-30,Export only
87482862,SKU951439,NaturaLac Cream Low-fat,Cream,WheyPro,25kg bag,22400.0,7.0,18.6,7,15,New Zealand,Yes,Yes,12,1000,9634684656900,SUP-157,2021-08-29,Best seller
58515951,SKU152091,WheyPro Fresh Milk Premium,Fresh Milk,CreamTop,200ml sachet,7700.0,27.5,27.8,90,4,Indonesia,No,Yes,24,400,8716136885262,SUP-116,2015-05-22,Seasonal
48390647,SKU371975,GreenPasture Fresh Milk Low-fat,Fresh Milk,CreamTop,Liter,9400.0,10.2,13.8,14,-18,Australia,No,Yes,24,400,7310873565985,SUP-132,2023-04-27,Domestic
55337465,SKU188838,CreamTop Baby Formula Fortified,Baby Formula,WheyPro,370g can,177500.0,18.4,4.3,5,2,USA,No,Yes,5,25000,2982817820049,SUP-103,2017-12-01,Low margin
56091130,SKU688324,CheeseCraft Cheese Classic,Cheese,NaturaLac,250g pack,46500.0,15.5,8.0,180,4,Indonesia,No,Yes,10,25000,3906269425215,SUP-177,2015-03-10,Best seller
